"x"
"the sucker into place"
"use linux so i"
"just select click the"
"click the sucker into"
"i use linux so"
"select click the sucker"
"can t wait until"
"t wait until summerfest"
"guys doing any promoting"
"any promoting at shows"
"are you guys doing"
"at shows this summer"
"doing any promoting at"
"promoting at shows this"
"you guys doing any"
"yourself is true power"
"mastering yourself is true"
"answers shit drives me"
"shit drives me crazy"
"so many questions no"
"questions no answers shit"
"no answers shit drives"
"many questions no answers"
"in here haha boy"
"is the best class"
"boy that s all"
"that s all my"
"here haha boy that"
"yearbook is the best"
"class i never do"
"haha boy that s"
"do anything in here"
"best class i never"
"anything in here haha"
"s all my classes"
"i never do anything"
"never do anything in"
"the best class i"
"never guessed that because"
"piano bench looks nothing"
"because my piano bench"
"guessed that because my"
"i would ve never"
"ve never guessed that"
"that because my piano"
"looks nothing like that"
"bench looks nothing like"
"my piano bench looks"
"would ve never guessed"
"doesn t have a"
"its all wood doesn"
"all wood doesn t"
"wood doesn t have"
"t have a cushion"
"tell me what to"
"t tell me what"
"me what to do"
"don t tell me"
"i made it to"
"made it to nonnas"
"more free places to"
"places to put and"
"free places to put"
"put and copyright art"
"to put and copyright"
"and copyright art yes"
"shameless plug here www"
"enter shameless plug here"
"be in the heat"
"i don t wanna"
"don t wanna be"
"wanna be in the"
"t wanna be in"
"accident at monona drive"
"at monona drive broadway"
"right lane closed wb"
"lane closed wb broadway"
"and drizzle over warm"
"milk whisk and drizzle"
"t milk whisk and"
"over warm cinnamon rolls"
"whisk and drizzle over"
"drizzle over warm cinnamon"
"sugar t milk whisk"
"c powdered sugar t"
"powdered sugar t milk"
"so excited for tomorrow"
"at the loft w"
"for tomorrow at the"
"tomorrow at the loft"
"excited for tomorrow at"
"off to brea then"
"brea then la so"
"to brea then la"
"then la so excited"
"what they say words"
"you are beautiful no"
"matter what they say"
"no matter what they"
"t bring you down"
"they say words can"
"say words can t"
"beautiful no matter what"
"words can t bring"
"can t bring you"
"are beautiful no matter"
"easy day was yesterday"
"the only easy day"
"only easy day was"
"enough time in the"
"not enough time in"
"time in the day"
"more enjoyable than a"
"than a long shower"
"enjoyable than a long"
"nothing more enjoyable than"
"today w o using"
"know how people can"
"understand communication science today"
"people can understand communication"
"t know how people"
"how people can understand"
"science today w o"
"communication science today w"
"can understand communication science"
"o using the communication"
"w o using the"
"the communication tools themselves"
"using the communication tools"
"don t know how"
"can only expect meant"
"meant billions and yes"
"i can only expect"
"billions and yes what"
"haha i can only"
"what be your name"
"only expect meant billions"
"and yes what be"
"yes what be your"
"expect meant billions and"
"good so far and"
"so far and urs"
"i walked away shakin"
"nd then you spelled"
"then you spelled it"
"you spelled it wrong"
"away shakin my head"
"so i walked away"
"it wrong so i"
"wrong so i walked"
"spelled it wrong so"
"walked away shakin my"
"has a high school"
"a high school shadow"
"that poor kid will"
"kid will learn nothing"
"poor kid will learn"
"t be bothered that"
"bothered that you unfollowed"
"i can t be"
"followers and bad taste"
"you have followers and"
"have followers and bad"
"that you unfollowed me"
"you unfollowed me you"
"me you have followers"
"can t be bothered"
"be bothered that you"
"unfollowed me you have"
"have so much fun"
"so much fun love"
"yelled out her car"
"she loves my shoes"
"that she loves my"
"just yelled out her"
"out her car window"
"window that she loves"
"woman just yelled out"
"her car window that"
"a woman just yelled"
"car window that she"
"the platswoon in smoke"
"platswoon in smoke crystal"
"out of hobby lobby"
"seen this guy comin"
"i seen this guy"
"guy comin out of"
"this guy comin out"
"comin out of hobby"
"he said flowers r"
"said flowers r my"
"flowers r my speciality"
"is soo ready to"
"ready to be done"
"soo ready to be"
"in bed with the"
"laying in bed with"
"bed with the family"
"lead and absolutely burnt"
"shockin asa takes lead"
"takes lead and absolutely"
"absolutely burnt up the"
"burnt up the track"
"asa takes lead and"
"asa rotties shockin asa"
"and absolutely burnt up"
"maulers asa rotties shockin"
"rotties shockin asa takes"
"particularly in case you"
"you face particularly in"
"dealing with people is"
"in case you are"
"people is possibly the"
"the hardest difficulty you"
"case you are in"
"is possibly the hardest"
"possibly the hardest difficulty"
"hardest difficulty you face"
"with people is possibly"
"difficulty you face particularly"
"you are in business"
"face particularly in case"
"was a long time"
"a long time coming"
"time coming more good"
"coming more good talks"
"more good talks to"
"that lunch was a"
"lunch was a long"
"long time coming more"
"good talks to come"
"sri lanka ordering mosque"
"wen sri lanka ordering"
"mart probe could brighten"
"give evidence related to"
"lanka ordering mosque move"
"wal mart probe could"
"brighten obama to give"
"could brighten obama to"
"probe could brighten obama"
"to wen sri lanka"
"evidence related to wen"
"obama to give evidence"
"related to wen sri"
"to give evidence related"
"ordering mosque move after"
"but i may need"
"i m trying to"
"yes but i may"
"the distinction i m"
"is the distinction i"
"that detail is the"
"need that detail is"
"may need that detail"
"detail is the distinction"
"distinction i m trying"
"m trying to draw"
"i may need that"
"dream ever last night"
"ever last night lol"
"best dream ever last"
"i had the best"
"night lol i met"
"had the best dream"
"last night lol i"
"the best dream ever"
"shout out you for"
"your help in the"
"help in the studio"
"for all your help"
"all your help in"
"you for all your"
"out you for all"
"in the studio today"
"how s your week"
"s your week going"
"everyone who came last"
"to say thanks to"
"thanks to everyone who"
"say thanks to everyone"
"who came last night"
"we want to say"
"want to say thanks"
"to everyone who came"
"by your love and"
"overwhelmed by your love"
"your love and support"
"to take a listen"
"friends to take a"
"take a listen d"
"tell your friends to"
"your friends to take"
"out to get you"
"the mob out to"
"mob out to get"
"is the mob out"
"we can provide personal"
"personal protection on barter"
"can provide personal protection"
"provide personal protection on"
"better the professionals watch"
"professionals watch your back"
"the professionals watch your"
"m bizarre like that"
"i m bizarre like"
"still have to do"
"an essay and a"
"and a worksheet and"
"and a math homework"
"i still have to"
"do an essay and"
"worksheet and a math"
"to do an essay"
"have to do an"
"a worksheet and a"
"essay and a worksheet"
"ugh i wanna go"
"i wanna go home"
"a week in cape"
"loving a week in"
"week in cape cod"
"i have total trust"
"have total trust in"
"total trust in her"
"me a whopper for"
"a whopper for lunch"
"got me a whopper"
"want to throw the"
"to throw the party"
"when do you want"
"you want to throw"
"do you want to"
"your the one who"
"you blamed everything on"
"on me when your"
"who wanted too kiss"
"wanted too kiss mee"
"the one who wanted"
"everything on me when"
"one who wanted too"
"me when your the"
"blamed everything on me"
"when your the one"
"saw online grousing about"
"day being an extra"
"extra day of work"
"an extra day of"
"grousing about leap day"
"about leap day being"
"online grousing about leap"
"being an extra day"
"leap day being an"
"diet of liquor and"
"starts her new diet"
"she starts her new"
"of liquor and dick"
"new diet of liquor"
"her new diet of"
"but laced in sick"
"just like hollywood but"
"like hollywood but laced"
"hollywood but laced in"
"sun goes down and"
"down and so does"
"goes down and so"
"and so does she"
"the sun goes down"
"to work i go"
"off to work i"
"anthony jeanne and mike"
"with anthony jeanne and"
"then out with anthony"
"out with anthony jeanne"
"at watched the fuck"
"the fuck out of"
"lmao at watched the"
"fuck out of it"
"watched the fuck out"
"me so i figured"
"it to me so"
"show it to me"
"altho you didn t"
"you didn t show"
"to me so i"
"t show it to"
"didn t show it"
"so i figured i"
"i figured i d"
"your face is a"
"face is a fail"
"that look you have"
"look you have is"
"you have is plenty"
"to fall asleep at"
"fall asleep at this"
"about to fall asleep"
"asleep at this registerr"
"him i ll send"
"would like to try"
"ll send you a"
"exchange for some feedback"
"try saynplay with him"
"copy in exchange for"
"in exchange for some"
"you would like to"
"saynplay with him i"
"with him i ll"
"you a copy in"
"to try saynplay with"
"if you would like"
"i ll send you"
"a copy in exchange"
"send you a copy"
"like to try saynplay"
"dinner at the in"
"at the in laws"
"warp to biblical times"
"like a warp to"
"its like a warp"
"a warp to biblical"
"thanks for all the"
"all the love support"
"for all the love"
"a star somebody lied"
"gotta chopper in the"
"i m not a"
"in the car a"
"i gotta chopper in"
"not a star somebody"
"m not a star"
"chopper in the car"
"somebody lied i gotta"
"lied i gotta chopper"
"star somebody lied i"
"remember me like john"
"today remember me like"
"me like john lennon"
"if i die today"
"die today remember me"
"i die today remember"
"today while i was"
"thought about you today"
"you today while i"
"while i was taking"
"out the disgusting rotting"
"i actually thought about"
"the disgusting rotting repulsive"
"was taking out the"
"disgusting rotting repulsive trash"
"taking out the disgusting"
"about you today while"
"i was taking out"
"actually thought about you"
"to have the day"
"feels good to have"
"have the day off"
"good to have the"
"the weirdest stuff from"
"weirdest stuff from high"
"remember the weirdest stuff"
"stuff from high school"
"i remember the weirdest"
"mainly because my school"
"school was full of"
"because my school was"
"my school was full"
"was full of idiots"
"many many more from"
"thanks to and many"
"to and many many"
"and many many more"
"still middle age men"
"much black and strange"
"and strange hats and"
"men who where too"
"middle age men who"
"know that there are"
"black and strange hats"
"too much black and"
"my heart to know"
"are still middle age"
"it lightens my heart"
"there are still middle"
"strange hats and meet"
"where too much black"
"heart to know that"
"lightens my heart to"
"age men who where"
